longitude	frequency power [Hz]	spectral density [dB/Hz]	doppler
 212	1420137750.0	-0.9093459999999999	999110560.2627532
 212	1420009750.0	-0.961636	999020508.328114
 212	1419585750.0	-0.924905	998722211.2946218
 212	1420133750.0	-0.9199120000000001	999107746.1397958
 212	1420001750.0	-0.963052	999014880.0821991
 212	1420005750.0	-0.9659530000000001	999017694.2051566
 212	1420117750.0	-0.9467030000000001	999096489.6479659
 212	1420101750.0	-0.9488340000000001	999085233.1561359
 212	1420097750.0	-0.974144	999082419.0331784
 212	1419533750.0	-0.9270129999999999	998685627.6961746
 212	1419965750.0	-0.979124	998989552.9755819
 212	1420181750.0	-0.797624	999141515.6152854
 212	1420109750.0	-0.937889	999090861.4020509
 212	1420081750.0	-0.9662850000000001	999071162.5413486
 212	1420185750.0	-0.778634	999144329.7382429
 212	1421381750.0	-1.01041	999985752.5025277
 212	1420193750.0	-0.735779	999149957.9841579
 212	1419949750.0	-0.9670860000000001	998978296.4837519
 212	1420149750.0	-0.8939540000000001	999119002.6316257
 212	1421185750.0	-1.08126	999847860.4776115
 212	1419477750.0	-0.955741	998646229.97477
 212	1420661750.0	-1.0577299999999998	999479210.3701824
 212	1420141750.0	-0.916617	999113374.3857107
 212	1421293750.0	-1.0464200000000001	999923841.7974633
 212	1421353750.0	-1.02825	999966053.6418254
 212	1420325750.0	-0.459679	999242824.0417545
 212	1420121750.0	-0.9236479999999999	999099303.7709234
 212	1419689750.0	-0.9257290000000001	998795378.4915161
 212	1419961750.0	-0.96955	998986738.8526244
 212	1420085750.0	-0.954917	999073976.664306
 212	1420021750.0	-0.963166	999028950.6969864
 212	1420393750.0	-0.397529	999290664.1320316
 212	1419669750.0	-0.923178	998781307.8767288
 212	1419989750.0	-0.966041	999006437.7133267
 212	1420897750.0	-1.07348	999645243.6246734
 212	1421049750.0	-1.06861	999752180.2970574
 212	1419501750.0	-0.951676	998663114.7125148
 212	1419981750.0	-0.96462	999000809.4674118
 212	1419977750.0	-0.971083	998997995.3444543
 212	1419905750.0	-0.9629459999999999	998947341.1312197
 212	1419973750.0	-0.9753430000000001	998995181.2214968
 212	1420033750.0	-0.972937	999037393.0658588
 212	1419957750.0	-0.971195	998983924.7296668
 212	1420189750.0	-0.7385430000000001	999147143.8612005
 212	1419953750.0	-0.954414	998981110.6067094
 212	1420077750.0	-0.9640350000000001	999068348.4183911
 212	1420309750.0	-0.49758900000000006	999231567.5499246
 212	1419573750.0	-0.917855	998713768.9257493
 212	1420065750.0	-0.9533209999999999	999059906.0495187
 212	1420153750.0	-0.874583	999121816.7545831
 212	1419969750.0	-0.9748979999999999	998992367.0985394
 212	1420157750.0	-0.864074	999124630.8775406
 212	1420285750.0	-0.522109	999214682.8121798
 212	1420357750.0	-0.44767799999999996	999265337.0254143
 212	1420785750.0	-1.06615	999566448.181864
 212	1420145750.0	-0.9022459999999999	999116188.5086682
 212	1420013750.0	-0.97845	999023322.4510715
 212	1420269750.0	-0.48539	999203426.3203499
 212	1420253750.0	-0.459834	999192169.8285199
 212	1419897750.0	-0.974467	998941712.8853048
 212	1420813750.0	-1.07158	999586147.0425664
 212	1420769750.0	-1.07558	999555191.6900342
 212	1419465750.0	-0.9833959999999999	998637787.6058975
 212	1420237750.0	-0.49291899999999994	999180913.3366901
 212	1420017750.0	-0.9781709999999999	999026136.574029
 212	1421397750.0	-1.0305	999997008.9943577
 212	1419817750.0	-0.970168	998885430.4261553
 212	1420273750.0	-0.502896	999206240.4433074
 212	1419449750.0	-1.0009	998626531.1140677
 212	1419777750.0	-0.9366969999999999	998857289.1965805
 212	1419721750.0	-0.937448	998817891.4751759
 212	1419773750.0	-0.952822	998854475.0736231
 212	1419793750.0	-0.9467030000000001	998868545.6884104
 212	1419537750.0	-0.919161	998688441.8191321
 212	1419781750.0	-0.945544	998860103.319538
 212	1419785750.0	-0.947679	998862917.4424955
 212	1419893750.0	-0.955557	998938898.7623473
 212	1419889750.0	-0.951033	998936084.6393899
 212	1419881750.0	-0.9535110000000001	998930456.3934748
 212	1420093750.0	-0.9707319999999999	999079604.910221
 212	1419877750.0	-0.952997	998927642.2705173
 212	1419873750.0	-0.9618540000000001	998924828.1475599
 212	1419869750.0	-0.9649709999999999	998922014.0246024
 212	1419865750.0	-0.963304	998919199.901645
 212	1419861750.0	-0.962521	998916385.7786875
 212	1419845750.0	-0.950625	998905129.2868576
 212	1419549750.0	-0.923027	998696884.1880045
 212	1419813750.0	-0.955399	998882616.3031979
 212	1419829750.0	-0.957772	998893872.7950277
 212	1419825750.0	-0.9437129999999999	998891058.6720703
 212	1419569750.0	-0.932998	998710954.8027918
 212	1420205750.0	-0.66286	999158400.3530303
 212	1419837750.0	-0.957091	998899501.0409427
 212	1420361750.0	-0.463458	999268151.1483718
 212	1421101750.0	-1.0656	999788763.8955046
 212	1419677750.0	-0.9304309999999999	998786936.1226437
 212	1419517750.0	-0.948428	998674371.2043447
 212	1420397750.0	-0.371818	999293478.254989
 212	1420029750.0	-0.966189	999034578.9429014
 212	1419725750.0	-0.9478129999999999	998820705.5981333
 212	1420293750.0	-0.5063270000000001	999220311.0580947
 212	1419717750.0	-0.931744	998815077.3522184
 212	1419769750.0	-0.9526620000000001	998851660.9506656
 212	1419761750.0	-0.945376	998846032.7047507
 212	1419757750.0	-0.94426	998843218.5817932
 212	1419765750.0	-0.9371959999999999	998848846.8277081
 212	1419753750.0	-0.942894	998840404.4588357
 212	1419749750.0	-0.960357	998837590.3358783
 212	1419741750.0	-0.9345950000000001	998831962.0899633
 212	1419737750.0	-0.9532440000000001	998829147.9670058
 212	1419645750.0	-0.927248	998764423.1389838
 212	1419733750.0	-0.930843	998826333.8440483
 212	1419729750.0	-0.939794	998823519.7210908
 212	1419713750.0	-0.949049	998812263.2292609
 212	1419901750.0	-0.9706629999999999	998944527.0082623
 212	1419853750.0	-0.958354	998910757.5327725
 212	1419701750.0	-0.939435	998803820.8603885
 212	1419709750.0	-0.94	998809449.1063035
 212	1419857750.0	-0.9668040000000001	998913571.65573
 212	1420281750.0	-0.525113	999211868.6892223
 212	1419745750.0	-0.944067	998834776.2129208
 212	1421317750.0	-1.04019	999940726.5352082
 212	1419941750.0	-0.9638389999999999	998972668.237837
 212	1419593750.0	-0.925348	998727839.5405368
 212	1419841750.0	-0.942413	998902315.1639001
 212	1419529750.0	-0.919111	998682813.5732172
 212	1419429750.0	-1.01235	998612460.4992802
 212	1419425750.0	-1.01101	998609646.3763227
 212	1419629750.0	-0.917164	998753166.647154
 212	1419525750.0	-0.921983	998679999.4502597
 212	1419521750.0	-0.950735	998677185.3273022
 212	1419657750.0	-0.9232229999999999	998772865.5078562
 212	1419597750.0	-0.9337129999999999	998730653.6634942
 212	1419661750.0	-0.9340459999999999	998775679.6308138
 212	1419589750.0	-0.940464	998725025.4175793
 212	1419581750.0	-0.9193479999999999	998719397.1716642
 212	1419885750.0	-0.969334	998933270.5164324
 212	1419577750.0	-0.919108	998716583.0487068
 212	1419461750.0	-0.997914	998634973.4829401
 212	1419621750.0	-0.937817	998747538.401239
 212	1419561750.0	-0.916932	998705326.5568769
 212	1419705750.0	-0.9345459999999999	998806634.983346
 212	1419833750.0	-0.9687889999999999	998896686.9179852
 212	1419849750.0	-0.9503719999999999	998907943.4098151
 212	1419693750.0	-0.9119719999999999	998798192.6144736
 212	1419789750.0	-0.945274	998865731.5654529
 212	1420061750.0	-0.9789469999999999	999057091.9265612
 212	1420213750.0	-0.6217560000000001	999164028.5989453
 212	1420105750.0	-0.9608459999999999	999088047.2790934
 212	1420305750.0	-0.497204	999228753.4269671
 212	1419633750.0	-0.935643	998755980.7701114
 212	1420313750.0	-0.48438000000000003	999234381.6728821
 212	1419513750.0	-0.9239620000000001	998671557.0813873
 212	1419505750.0	-0.942758	998665928.8354722
 212	1419685750.0	-0.925047	998792564.3685586
 212	1419617750.0	-0.920319	998744724.2782816
 212	1420725750.0	-1.06775	999524236.337502
 212	1419613750.0	-0.936118	998741910.1553241
 212	1421357750.0	-1.02406	999968867.7647829
 212	1419997750.0	-0.961838	999012065.9592416
 212	1419609750.0	-0.926301	998739096.0323666
 212	1419625750.0	-0.9374239999999999	998750352.5241965
 212	1420641750.0	-1.0630899999999999	999465139.755395
 212	1419433750.0	-1.0091	998615274.6222377
 212	1419485750.0	-0.97034	998651858.2206849
 212	1420069750.0	-0.976092	999062720.1724762
 212	1419481750.0	-0.9663209999999999	998649044.0977274
 212	1419493750.0	-0.9560040000000001	998657486.4665998
 212	1419797750.0	-0.947003	998871359.8113679
 212	1419473750.0	-0.973454	998643415.8518125
 212	1419821750.0	-0.954886	998888244.5491128
 212	1419557750.0	-0.914423	998702512.4339194
 212	1420385750.0	-0.427288	999285035.8861166
 212	1419681750.0	-0.93548	998789750.2456012
 212	1419641750.0	-0.9237	998761609.0160264
 212	1419805750.0	-0.952483	998876988.0572828
 212	1419665750.0	-0.924932	998778493.7537713
 212	1419697750.0	-0.9299200000000001	998801006.737431
 212	1419605750.0	-0.925723	998736281.9094092
 212	1420645750.0	-1.0528600000000001	999467953.8783525
 212	1419497750.0	-0.9604969999999999	998660300.5895573
 212	1420073750.0	-0.954203	999065534.2954336
 212	1419413750.0	-1.01898	998601204.0074503
 212	1419437750.0	-1.00876	998618088.7451953
 212	1419917750.0	-0.977944	998955783.5000921
 212	1420541750.0	-1.04007	999394786.6814581
 212	1419545750.0	-0.929097	998694070.065047
 212	1419801750.0	-0.945421	998874173.9343253
 212	1420849750.0	-1.0628600000000001	999611474.1491836
 216	1420757750.0	-1.0937299999999999	999546749.3211617
 216	1420709750.0	-1.1079999999999999	999512979.845672
 216	1420733750.0	-1.104	999529864.5834169
 216	1420713750.0	-1.09732	999515793.9686296
 216	1420741750.0	-1.0871	999535492.8293319
 216	1420745750.0	-1.1046	999538306.9522893
 216	1420749750.0	-1.1001	999541121.0752468
 216	1420753750.0	-1.10085	999543935.1982043
 216	1420901750.0	-1.10601	999648057.7476308
 216	1420705750.0	-1.10195	999510165.7227145
 216	1420081750.0	-0.998482	999071162.5413486
 216	1420697750.0	-1.09837	999504537.4767996
 216	1420693750.0	-1.09515	999501723.3538421
 216	1420729750.0	-1.1029799999999998	999527050.4604595
 216	1420689750.0	-1.0990799999999998	999498909.2308847
 216	1420685750.0	-1.09208	999496095.1079272
 216	1420681750.0	-1.10046	999493280.9849697
 216	1420677750.0	-1.09761	999490466.8620123
 216	1420673750.0	-1.1062100000000001	999487652.7390548
 216	1420669750.0	-1.0888200000000001	999484838.6160973
 216	1420793750.0	-1.09705	999572076.4277791
 216	1419793750.0	-0.991676	998868545.6884104
 216	1420801750.0	-1.09484	999577704.673694
 216	1420641750.0	-1.0946799999999999	999465139.755395
 216	1420701750.0	-1.09327	999507351.5997571
 216	1420821750.0	-1.0837	999591775.2884814
 216	1420529750.0	-1.05884	999386344.3125857
 216	1420533750.0	-1.05928	999389158.4355432
 216	1420613750.0	-1.09145	999445440.8946927
 216	1420717750.0	-1.10843	999518608.0915871
 216	1420625750.0	-1.08778	999453883.2635651
 216	1420629750.0	-1.08521	999456697.3865225
 216	1420485750.0	-1.02119	999355388.9600534
 216	1420877750.0	-1.08076	999631173.009886
 216	1420873750.0	-1.0879299999999998	999628358.8869286
 216	1420869750.0	-1.08139	999625544.7639711
 216	1420865750.0	-1.08856	999622730.6410136
 216	1420861750.0	-1.09089	999619916.518056
 216	1420857750.0	-1.0842200000000002	999617102.3950986
 216	1420853750.0	-1.09723	999614288.2721411
 216	1420849750.0	-1.09538	999611474.1491836
 216	1420845750.0	-1.09297	999608660.0262262
 216	1420841750.0	-1.1164100000000001	999605845.9032687
 216	1420829750.0	-1.08107	999597403.5343963
 216	1420561750.0	-1.07446	999408857.2962456
 216	1420557750.0	-1.08986	999406043.173288
 216	1420825750.0	-1.10184	999594589.4114388
 216	1420817750.0	-1.09837	999588961.1655239
 216	1420813750.0	-1.10169	999586147.0425664
 216	1420809750.0	-1.09625	999583332.919609
 216	1420805750.0	-1.05961	999580518.7966515
 216	1420525750.0	-1.07526	999383530.1896282
 216	1420545750.0	-1.0705799999999999	999397600.8044156
 216	1420789750.0	-1.0882100000000001	999569262.3048216
 216	1420077750.0	-0.992209	999068348.4183911
 216	1420661750.0	-1.09266	999479210.3701824
 216	1420777750.0	-1.0931	999560819.9359491
 216	1420781750.0	-1.09986	999563634.0589066
 216	1420505750.0	-1.03406	999369459.5748409
 216	1420653750.0	-1.0892899999999999	999473582.1242675
 216	1420889750.0	-1.0827200000000001	999639615.3787584
 216	1420881750.0	-1.09303	999633987.1328435
 216	1420621750.0	-1.10043	999451069.1406076
 216	1420581750.0	-1.07291	999422927.9110329
 216	1421301750.0	-1.06493	999929470.0433782
 216	1420469750.0	-0.984792	999344132.4682236
 216	1420457750.0	-0.9261719999999999	999335690.0993512
 216	1420453750.0	-0.9016149999999999	999332875.9763937
 216	1420353750.0	-0.573646	999262522.9024569
 216	1420449750.0	-0.8490219999999999	999330061.8534362
 216	1420441750.0	-0.780466	999324433.6075213
 216	1420437750.0	-0.739252	999321619.4845638
 216	1420433750.0	-0.696206	999318805.3616064
 216	1420465750.0	-0.961902	999341318.3452661
 216	1419433750.0	-1.04625	998615274.6222377
 216	1420429750.0	-0.638521	999315991.2386489
 216	1420765750.0	-1.09687	999552377.5670767
 216	1421101750.0	-1.07887	999788763.8955046
 216	1419409750.0	-1.03219	998598389.8844929
 216	1420461750.0	-0.941543	999338504.2223086
 216	1420513750.0	-1.04688	999375087.8207558
 216	1420633750.0	-1.10124	999459511.50948
 216	1420521750.0	-1.05675	999380716.0666708
 216	1420501750.0	-1.02823	999366645.4518834
 216	1420833750.0	-1.1009799999999998	999600217.6573538
 216	1420493750.0	-1.02156	999361017.2059685
 216	1419481750.0	-1.03077	998649044.0977274
 216	1420497750.0	-1.04162	999363831.328926
 216	1420481750.0	-1.0319399999999999	999352574.837096
 216	1420473750.0	-1.00576	999346946.591181
 216	1420601750.0	-1.08941	999436998.5258203
 216	1420421750.0	-0.555826	999310362.992734
 216	1420061750.0	-0.999559	999057091.9265612
 216	1420593750.0	-1.0822100000000001	999431370.2799053
 216	1420589750.0	-1.0868200000000001	999428556.1569479
 216	1420577750.0	-1.0843399999999999	999420113.7880754
 216	1420573750.0	-1.0864200000000002	999417299.665118
 216	1420569750.0	-1.08786	999414485.5421605
 216	1420565750.0	-1.0777	999411671.419203
 216	1420509750.0	-1.05087	999372273.6977984
 216	1420477750.0	-1.00806	999349760.7141385
 216	1420553750.0	-1.0646	999403229.0503305
 216	1420549750.0	-1.0727200000000001	999400414.927373
 216	1421053750.0	-1.09275	999754994.4200149
 216	1420537750.0	-1.0697	999391972.5585006
 216	1420409750.0	-0.518126	999301920.6238614
 216	1420657750.0	-1.09017	999476396.2472249
 216	1420897750.0	-1.09476	999645243.6246734
 216	1420637750.0	-1.08782	999462325.6324376
 216	1420785750.0	-1.09109	999566448.181864
 216	1421049750.0	-1.0797	999752180.2970574
 216	1420773750.0	-1.1014899999999999	999558005.8129916
 216	1420649750.0	-1.09429	999470768.00131
 216	1420617750.0	-1.0841399999999999	999448255.0176501
 216	1420837750.0	-1.09122	999603031.7803112
 216	1420489750.0	-1.0297399999999999	999358203.083011
 216	1420605750.0	-1.08195	999439812.6487777
 216	1419921750.0	-1.01063	998958597.6230496
 216	1420597750.0	-1.0944399999999999	999434184.4028628
 216	1421029750.0	-1.0961	999738109.68227
 216	1420921750.0	-1.10033	999662128.3624182
 216	1420585750.0	-1.06718	999425742.0339904
 216	1420609750.0	-1.08822	999442626.7717352
 216	1421285750.0	-1.05623	999918213.5515484
 216	1421353750.0	-1.05441	999966053.6418254
 216	1421261750.0	-1.06287	999901328.8138036
 216	1421253750.0	-1.0856299999999999	999895700.5678886
 216	1421249750.0	-1.06676	999892886.4449311
 216	1421245750.0	-1.06723	999890072.3219737
 216	1421241750.0	-1.07054	999887258.1990162
 216	1421237750.0	-1.07819	999884444.0760587
 216	1421233750.0	-1.08943	999881629.9531012
 216	1421229750.0	-1.0829600000000001	999878815.8301437
 216	1421221750.0	-1.07764	999873187.5842288
 216	1421213750.0	-1.08533	999867559.3383138
 216	1421145750.0	-1.0979999999999999	999819719.2480367
 216	1420909750.0	-1.09938	999653685.9935458
 216	1421209750.0	-1.0834	999864745.2153563
 216	1421205750.0	-1.0985	999861931.0923989
 216	1421201750.0	-1.0817700000000001	999859116.9694414
 216	1421197750.0	-1.0935	999856302.846484
 216	1421193750.0	-1.0830899999999999	999853488.7235265
 216	1421189750.0	-1.09243	999850674.600569
 216	1421185750.0	-1.0924200000000002	999847860.4776115
 216	1421057750.0	-1.08986	999757808.5429723
 216	1421309750.0	-1.05853	999935098.2892932
 216	1421305750.0	-1.06443	999932284.1663357
 216	1421165750.0	-1.09402	999833789.8628242
 216	1421337750.0	-1.0568899999999999	999954797.1499956
 216	1420129750.0	-0.9159870000000001	999104932.0168383
 216	1421225750.0	-1.09641	999876001.7071862
 216	1421281750.0	-1.07412	999915399.4285909
 216	1421217750.0	-1.06971	999870373.4612713
 216	1421265750.0	-1.09076	999904142.936761
 216	1421357750.0	-1.04798	999968867.7647829
 216	1420893750.0	-1.08281	999642429.5017159
 216	1420265750.0	-0.58597	999200612.1973925
 216	1421377750.0	-1.04098	999982938.3795702
 216	1421369750.0	-1.0376299999999998	999977310.1336553
 216	1421373750.0	-1.0445799999999998	999980124.2566128
 216	1421381750.0	-1.04815	999985752.5025277
 216	1421385750.0	-1.06225	999988566.6254852
 216	1421389750.0	-1.0366799999999998	999991380.7484428
 216	1421345750.0	-1.0502799999999999	999960425.3959105
 216	1420517750.0	-1.06344	999377901.9437133
 216	1421317750.0	-1.05172	999940726.5352082
 216	1420905750.0	-1.10398	999650871.8705883
 216	1421333750.0	-1.05708	999951983.0270381
 216	1421329750.0	-1.0467799999999998	999949168.9040806
 216	1421325750.0	-1.0433	999946354.7811232
 216	1421321750.0	-1.05141	999943540.6581657
 216	1421313750.0	-1.06216	999937912.4122508
 216	1421181750.0	-1.08161	999845046.3546541
 216	1420933750.0	-1.08966	999670570.7312906
 216	1421169750.0	-1.0850600000000001	999836603.9857817
 216	1421273750.0	-1.07063	999909771.182676
 216	1421161750.0	-1.08653	999830975.7398666
 216	1421157750.0	-1.0960299999999998	999828161.6169091
 216	1421393750.0	-1.04916	999994194.8714002
 216	1421341750.0	-1.06261	999957611.272953
 216	1420109750.0	-0.953541	999090861.4020509
 216	1421025750.0	-1.08938	999735295.5593126
 216	1421269750.0	-1.07889	999906957.0597185
 216	1421141750.0	-1.0822200000000002	999816905.1250793
 216	1420993750.0	-1.08342	999712782.5756527
 216	1421257750.0	-1.0812	999898514.6908461
 216	1421137750.0	-1.09065	999814091.0021218
 216	1420981750.0	-1.0961299999999998	999704340.2067803
 216	1420973750.0	-1.0759999999999998	999698711.9608654
 216	1420969750.0	-1.10447	999695897.8379079
 216	1420965750.0	-1.08874	999693083.7149504
 216	1420961750.0	-1.08354	999690269.591993
 216	1420957750.0	-1.0902399999999999	999687455.4690355
 216	1420953750.0	-1.0949200000000001	999684641.346078
 216	1420949750.0	-1.10922	999681827.2231206
 216	1420945750.0	-1.0888799999999998	999679013.1001631
 216	1420941750.0	-1.10312	999676198.9772056
 216	1420937750.0	-1.09454	999673384.8542482
 216	1421293750.0	-1.0621399999999999	999923841.7974633
 216	1420917750.0	-1.08415	999659314.2394607
 216	1421177750.0	-1.07921	999842232.2316966
 216	1420797750.0	-1.09564	999574890.5507365
 216	1421289750.0	-1.06784	999921027.6745058
 216	1421173750.0	-1.09399	999839418.1087391
 216	1421153750.0	-1.09374	999825347.4939517
 216	1420769750.0	-1.10572	999555191.6900342
 216	1421013750.0	-1.09435	999726853.1904402
 216	1421017750.0	-1.09653	999729667.3133976
 216	1420925750.0	-1.088	999664942.4853756
 216	1420929750.0	-1.07725	999667756.6083331
 216	1421033750.0	-1.11065	999740923.8052275
 216	1421005750.0	-1.08589	999721224.9445251
 216	1420997750.0	-1.0806799999999999	999715596.6986102
 216	1421001750.0	-1.08016	999718410.8215677
 216	1421133750.0	-1.1127799999999999	999811276.8791643
 216	1420977750.0	-1.10005	999701526.0838228
 216	1420989750.0	-1.07733	999709968.4526953
 216	1421129750.0	-1.0817700000000001	999808462.7562069
 216	1420985750.0	-1.09123	999707154.3297378
 216	1421121750.0	-1.0954	999802834.5102919
 216	1421117750.0	-1.0921	999800020.3873345
 216	1421113750.0	-1.07578	999797206.264377
 216	1419929750.0	-1.00937	998964225.8689646
 216	1420413750.0	-0.510951	999304734.746819
 216	1421109750.0	-1.0763200000000002	999794392.1414195
 216	1420913750.0	-1.0859299999999998	999656500.1165032
 216	1421097750.0	-1.09877	999785949.7725471
 216	1420401750.0	-0.49618199999999996	999296292.3779465
 216	1421009750.0	-1.08917	999724039.0674826
 216	1421081750.0	-1.0947200000000001	999774693.2807171
 216	1421077750.0	-1.0833	999771879.1577597
 216	1421073750.0	-1.1045200000000002	999769065.0348022
 216	1420417750.0	-0.5450550000000001	999307548.8697765
 216	1421069750.0	-1.0975	999766250.9118447
 216	1421061750.0	-1.0871	999760622.6659298
 216	1420037750.0	-1.0145600000000001	999040207.1888164
 216	1421401750.0	-1.04155	999999823.1173152
 216	1420357750.0	-0.544167	999265337.0254143
 216	1421021750.0	-1.08999	999732481.4363551
 216	1421149750.0	-1.07823	999822533.3709942
 216	1421093750.0	-1.10356	999783135.6495897
 216	1421085750.0	-1.0990799999999998	999777507.4036746
 216	1421349750.0	-1.05637	999963239.518868
 216	1419709750.0	-0.987633	998809449.1063035
 216	1420541750.0	-1.07044	999394786.6814581
 216	1419749750.0	-1.00368	998837590.3358783
 216	1421125750.0	-1.09493	999805648.6332494
 216	1421065750.0	-1.09279	999763436.7888873
 216	1420425750.0	-0.6039359999999999	999313177.1156914
 216	1419689750.0	-0.976879	998795378.4915161
 216	1420725750.0	-1.10801	999524236.337502
 216	1419729750.0	-0.991042	998823519.7210908
 216	1419725750.0	-1.00547	998820705.5981333
 216	1419721750.0	-0.9907729999999999	998817891.4751759
 216	1419713750.0	-0.999858	998812263.2292609
 216	1419901750.0	-1.01719	998944527.0082623
 216	1419705750.0	-0.9831639999999999	998806634.983346
 216	1419637750.0	-0.978453	998758794.8930689
 216	1419697750.0	-0.980282	998801006.737431
 216	1419565750.0	-0.9745209999999999	998708140.6798344
 216	1419693750.0	-0.9750639999999999	998798192.6144736
 216	1419821750.0	-1.00203	998888244.5491128
 216	1420373750.0	-0.54483	999276593.5172442
 216	1419561750.0	-0.978195	998705326.5568769
 216	1419673750.0	-0.984826	998784121.9996862
 216	1419669750.0	-0.9853959999999999	998781307.8767288
 216	1420645750.0	-1.0901299999999998	999467953.8783525
 216	1420297750.0	-0.5902149999999999	999223125.1810522
 216	1419717750.0	-0.9877379999999999	998815077.3522184
 216	1419521750.0	-0.9993799999999999	998677185.3273022
 216	1419781750.0	-0.99766	998860103.319538
 216	1419513750.0	-0.998365	998671557.0813873
 216	1419761750.0	-0.9902540000000001	998846032.7047507
 216	1419665750.0	-0.987293	998778493.7537713
 216	1419757750.0	-0.986714	998843218.5817932
 216	1419441750.0	-1.03104	998620902.8681527
 216	1419741750.0	-0.9904370000000001	998831962.0899633
 216	1419893750.0	-1.00413	998938898.7623473
 216	1419733750.0	-0.976292	998826333.8440483
 216	1419597750.0	-0.974234	998730653.6634942
 216	1419777750.0	-0.999568	998857289.1965805
 216	1419685750.0	-0.9851469999999999	998792564.3685586
 216	1419873750.0	-1.0025	998924828.1475599
 216	1419869750.0	-1.01552	998922014.0246024
 216	1419865750.0	-1.01124	998919199.901645
 216	1419861750.0	-1.008	998916385.7786875
 216	1419857750.0	-1.0069700000000001	998913571.65573
 216	1419853750.0	-0.9988549999999999	998910757.5327725
 216	1419849750.0	-0.9948469999999999	998907943.4098151
 216	1419845750.0	-0.9963790000000001	998905129.2868576
 216	1419837750.0	-0.995994	998899501.0409427
 216	1419505750.0	-0.995466	998665928.8354722
 216	1419833750.0	-1.01689	998896686.9179852
 216	1419829750.0	-0.995505	998893872.7950277
 216	1419825750.0	-0.996009	998891058.6720703
 216	1419677750.0	-0.9811280000000001	998786936.1226437
 216	1419817750.0	-1.00769	998885430.4261553
 216	1421037750.0	-1.10162	999743737.928185
 216	1420405750.0	-0.507093	999299106.500904
 216	1419417750.0	-1.04925	998604018.1304078
 216	1420393750.0	-0.510417	999290664.1320316
 216	1419681750.0	-0.9856440000000001	998789750.2456012
 216	1419645750.0	-0.965623	998764423.1389838
 216	1419801750.0	-1.00394	998874173.9343253
 216	1419625750.0	-0.987416	998750352.5241965
 216	1419633750.0	-0.9792770000000001	998755980.7701114
 216	1419889750.0	-0.996943	998936084.6393899
 216	1419649750.0	-0.978766	998767237.2619413
 216	1419881750.0	-0.9952479999999999	998930456.3934748
 216	1419501750.0	-1.01785	998663114.7125148
 216	1420073750.0	-0.989914	999065534.2954336
 216	1419477750.0	-1.00921	998646229.97477
 216	1419773750.0	-0.994714	998854475.0736231
 216	1419461750.0	-1.0556299999999998	998634973.4829401
 216	1419457750.0	-1.04388	998632159.3599826
 216	1419769750.0	-0.9866729999999999	998851660.9506656
 216	1419453750.0	-1.02569	998629345.2370251
 216	1419445750.0	-1.03414	998623716.9911102
 216	1419469750.0	-1.0308899999999999	998640601.728855
 216	1419765750.0	-1.003	998848846.8277081
 216	1419437750.0	-1.0510700000000002	998618088.7451953
 216	1419753750.0	-0.9975450000000001	998840404.4588357
 216	1420721750.0	-1.12067	999521422.2145445
 216	1419529750.0	-0.966773	998682813.5732172
 216	1419737750.0	-0.992295	998829147.9670058
 216	1419525750.0	-0.979555	998679999.4502597
 216	1419517750.0	-0.994693	998674371.2043447
 216	1420761750.0	-1.10512	999549563.4441192
 216	1419653750.0	-0.972643	998770051.3848988
 216	1420157750.0	-0.79173	999124630.8775406
 216	1421365750.0	-1.04798	999974496.0106978
 216	1420665750.0	-1.09753	999482024.4931399
 216	1419621750.0	-0.986369	998747538.401239
 216	1419509750.0	-1.00132	998668742.9584297
 216	1419497750.0	-1.00816	998660300.5895573
 216	1419493750.0	-1.00957	998657486.4665998
 216	1420045750.0	-1.0121	999045835.4347314
 216	1419489750.0	-1.0153	998654672.3436424
 216	1419549750.0	-0.973608	998696884.1880045
 216	1419465750.0	-1.03546	998637787.6058975
 216	1419425750.0	-1.04467	998609646.3763227
 216	1419473750.0	-1.03203	998643415.8518125
 216	1419593750.0	-0.9773120000000001	998727839.5405368
 216	1419617750.0	-0.9805950000000001	998744724.2782816
 216	1419581750.0	-0.976751	998719397.1716642
 216	1419573750.0	-0.9827809999999999	998713768.9257493
 216	1419569750.0	-1.00346	998710954.8027918
 216	1419785750.0	-0.982037	998862917.4424955
 216	1419449750.0	-1.04067	998626531.1140677
 216	1419553750.0	-0.964558	998699698.310962
 216	1419797750.0	-0.9848709999999999	998871359.8113679
 216	1419429750.0	-1.0518399999999999	998612460.4992802
 216	1419789750.0	-0.9966510000000001	998865731.5654529
 216	1419657750.0	-0.9732459999999999	998772865.5078562
 216	1419745750.0	-0.990391	998834776.2129208
 216	1419809750.0	-1.00587	998879802.1802403
 216	1419641750.0	-0.968908	998761609.0160264
 216	1419877750.0	-0.997181	998927642.2705173
 216	1419533750.0	-0.976211	998685627.6961746
 216	1420097750.0	-0.9899680000000001	999082419.0331784
 216	1419413750.0	-1.07071	998601204.0074503
 216	1419841750.0	-0.999503	998902315.1639001
 216	1420329750.0	-0.510419	999245638.164712
 216	1419613750.0	-0.987002	998741910.1553241
 216	1419629750.0	-0.9653120000000001	998753166.647154
 216	1420221750.0	-0.520501	999169656.8448602
 216	1419601750.0	-0.97615	998733467.7864517
 216	1419609750.0	-0.963434	998739096.0323666
 216	1419885750.0	-1.02768	998933270.5164324
